Date,IMF_3
2024-01-02,-0.0483950981590983
2024-01-03,0.0173005282584007
2024-01-04,0.0601470554192251
2024-01-05,0.0219574428696257
2024-01-08,-0.0447391907031832
2024-01-09,-0.0488258381694141
2024-01-10,0.0173347139614124
2024-01-11,0.0594682978127849
2024-01-12,0.0175914873341426
2024-01-15,-0.0541740629698518
2024-01-16,-0.0498342398533957
2024-01-17,0.0246576016053576
2024-01-18,0.0566763771860804
2024-01-19,0.0066047092316418
2024-01-22,-0.0428301180696886
2024-01-23,-0.0200920381432857
2024-01-24,0.0304068103115061
2024-01-25,0.0258165910357104
2024-01-26,-0.0178952036075295
2024-01-29,-0.0291048561207743
2024-01-30,0.009216516063365
2024-01-31,0.0348552443679649
2024-02-01,0.0052509009790651
2024-02-02,-0.0355074367042463
2024-02-05,-0.0233357917740947
2024-02-06,0.0215144255248803
2024-02-07,0.0319129141527111
2024-02-08,-0.0011234060742771
2024-02-09,-0.0270183576214776
2024-02-12,-0.0145464482041664
2024-02-13,0.0126346374718946
2024-02-14,0.0187372750995524
2024-02-15,-0.0005492263112141
2024-02-16,-0.0134017039328722
2024-02-19,-0.0034803383461389
2024-02-20,0.0076381150893646
2024-02-21,0.0041498601056142
2024-02-22,-0.0018838566038692
2024-02-23,-0.0081483267740615
2024-02-26,-0.0085797139356334
2024-02-27,0.0006704076447422
2024-02-28,0.010246022688736
2024-02-29,0.0042520388401634
2024-03-01,-0.0088775903295991
2024-03-04,-0.0088851167045911
2024-03-05,0.0052559420561023
2024-03-06,0.0097084371363941
2024-03-07,-0.0009568302259213
2024-03-08,-0.0071588853142152
2024-03-11,-0.0013992352769531
2024-03-12,0.0003752208452925
2024-03-13,-0.0078483744428518
2024-03-14,-0.0067731093415964
2024-03-15,0.0120606053184809
2024-03-18,0.0185396136290889
2024-03-19,-0.0030764893996579
2024-03-20,-0.0311030655905902
2024-03-21,-0.028410376690209
2024-03-22,0.0186328746152048
2024-03-25,0.0495381476837974
2024-03-26,0.009797229590917
2024-03-27,-0.0384400333396028
2024-03-28,-0.0248072391402782
2024-03-29,0.0220250419347647
2024-04-01,0.0299981421020144
2024-04-02,-0.0079016468975644
2024-04-03,-0.031914719899766
2024-04-04,-0.0029399557052296
2024-04-05,0.0321627839203604
2024-04-08,0.0162573506870212
2024-04-09,-0.0216071438871197
2024-04-10,-0.0256992160691031
2024-04-11,0.0031407102178229
2024-04-12,0.0175659151904148
2024-04-15,0.0060340899697328
2024-04-16,-0.0088074023037175
2024-04-17,0.0012916522280209
2024-04-18,0.0143542730464494
2024-04-19,0.0068113788866022
2024-04-22,-0.0082234430739447
2024-04-23,-0.0064290578616235
2024-04-24,0.0037793199049635
2024-04-25,0.002384690237985
2024-04-26,-0.0101024289608459
2024-04-29,-0.0083257687878023
2024-04-30,0.0102110955479955
2024-05-01,0.0186169105512027
2024-05-02,0.0019179404890249
2024-05-03,-0.0168755908300997
2024-05-06,-0.0131674177943327
2024-05-07,0.0068544115406516
2024-05-08,0.0147111043352252
2024-05-09,0.0033805092676556
2024-05-10,-0.0095223786663814
2024-05-13,-0.0106139348556364
2024-05-14,-0.0019591809544648
2024-05-15,0.0104909457912374
2024-05-16,0.0160178479590017
2024-05-17,0.0044359066732149
2024-05-20,-0.0212038350508317
2024-05-21,-0.0233477561065397
2024-05-22,0.0088060601335706
2024-05-23,0.0359488512295718
2024-05-24,0.0158371626683825
